Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Core 4 VID [V]","Core 5 VID [V]","Core 0 Clock (perf #2/4) [MHz]","Core 1 Clock (perf #1/2) [MHz]","Core 2 Clock (perf #1/1) [MHz]","Core 3 Clock (perf #4/6) [MHz]","Core 4 Clock (perf #3/3) [MHz]","Core 5 Clock (perf #5/5) [MHz]","Bus Clock [MHz]","Core 0 T0 Effective Clock [MHz]","Core 0 T1 Effective Clock [MHz]","Core 1 T0 Effective Clock [MHz]","Core 1 T1 Effective Clock [MHz]","Core 2 T0 Effective Clock [MHz]","Core 2 T1 Effective Clock [MHz]","Core 3 T0 Effective Clock [MHz]","Core 3 T1 Effective Clock [MHz]","Core 4 T0 Effective Clock [MHz]","Core 4 T1 Effective Clock [MHz]","Core 5 T0 Effective Clock [MHz]","Core 5 T1 Effective Clock [MHz]","Average Effective Clock [MHz]","Core 0 T0 Usage [%]","Core 0 T1 Usage [%]","Core 1 T0 Usage [%]","Core 1 T1 Usage [%]","Core 2 T0 Usage [%]","Core 2 T1 Usage [%]","Core 3 T0 Usage [%]","Core 3 T1 Usage [%]","Core 4 T0 Usage [%]","Core 4 T1 Usage [%]","Core 5 T0 Usage [%]","Core 5 T1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Core 4 Ratio [x]","Core 5 Ratio [x]","Package C6 Residency [%]","Core 0 C0 Residency [%]","Core 1 C0 Residency [%]","Core 2 C0 Residency [%]","Core 3 C0 Residency [%]","Core 4 C0 Residency [%]","Core 5 C0 Residency [%]","Core 0 C1 Residency [%]","Core 1 C1 Residency [%]","Core 2 C1 Residency [%]","Core 3 C1 Residency [%]","Core 4 C1 Residency [%]","Core 5 C1 Residency [%]","Core 0 C6 Residency [%]","Core 1 C6 Residency [%]","Core 2 C6 Residency [%]","Core 3 C6 Residency [%]","Core 4 C6 Residency [%]","Core 5 C6 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","CPU (Tctl/Tdie) [°C]","CPU Die (average) [°C]","CPU CCD1 (Tdie) [°C]","CPU Core Voltage (SVI2 TFN) [V]","SoC Voltage (SVI2 TFN) [V]","CPU Core VID (Effective) [V]","CPU Core Current (SVI2 TFN) [A]","SoC Current (SVI2 TFN) [A]","CPU TDC [A]","CPU EDC [A]","CPU Package Power (SMU) [W]","Core 0 Power (SMU) [W]","Core 1 Power (SMU) [W]","Core 2 Power (SMU) [W]","Core 3 Power (SMU) [W]","Core 4 Power (SMU) [W]","Core 5 Power (SMU) [W]","CPU Core Power [W]","CPU SoC Power [W]","Core+SoC Power [W]","CPU PPT [W]","Infinity Fabric Clock (FCLK) [MHz]","Memory Controller Clock (UCLK) [MHz]","CPU PPT Limit [%]","CPU TDC Limit [%]","CPU EDC Limit [%]","Power Reporting Deviation (Accuracy) [%]","Thermal Throttling (HTC) [Yes/No]","Thermal Throttling (PROCHOT CPU) [Yes/No]","Thermal Throttling (PROCHOT EXT) [Yes/No]","Motherboard [°C]","CPU [°C]","Auxiliary [°C]","CPU (PECI) [°C]","Vcore [V]","+3.3V (AVCC) [V]","+3.3V (3VCC) [V]","VIN4 [V]","3VSB [V]","VBAT [V]","VTT [V]","VIN5 [V]","VIN6 [V]","+12V [V]","+5V [V]","CPU1 [RPM]","Chassis2 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Thermal Diode [°C]","GPU Core Voltage (VDDC) [V]","GPU Fan (ODN) [RPM]","GPU Core Current [A]","GPU Core Power [W]","GPU Chip Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Utilization [%]","GPU D3D Usage [%]","GPU Memory Controller Utilization [%]","GPU I/O Utilization [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Video Encode 1 Usage [%]","GPU Video Encode 2 Usage [%]","GPU Video Encode 3 Usage [%]","GPU Video Encode 4 Usage [%]","GPU Computing (High Priority Compute) Usage [%]","GPU Computing (Compute 3) Usage [%]","GPU Computing (Compute 0) Usage [%]","GPU Computing (Compute 1) Usage [%]","GPU Fan Speed [%]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","GPU Memory Usage [MB]","GPU Memory Errors []","GPU Voltage [V]","GPU VRM Voltage In (VIN/+12V) [V]","GPU VID [V]","GPU Current [A]","GPU VRM Power Out (POUT) [W]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","GPU Aux Current [A]","Framerate [FPS]","Framerate 1% Low [FPS]","Framerate 0.1% Low [FPS]",
18.2.2021,17:2:35.188,15854,21708,42.2,10157,22541,31.0,0.0,1.425,1.019,1.019,1.019,1.019,1.019,3593.5,3593.5,3593.5,4217.4,3373.9,4217.4,99.8,1813.2,242.6,666.6,1085.2,672.5,810.9,492.1,216.7,836.7,268.3,411.7,509.0,668.8,19.3,4.6,10.0,23.2,14.7,13.9,10.0,5.4,19.3,5.4,6.9,9.3,23.2,11.8,36.0,36.0,36.0,42.3,33.8,42.3,0.0,43.8,48.5,45.1,39.6,41.9,41.3,56.2,51.5,54.9,60.4,58.1,58.7,0.0,0.0,0.0,0.0,0.0,0.0,1597.1,16.00,16,18,18,38,75,560,1,44.5,44.4,43.5,1.400,1.087,1.431,19.889,11.957,19.887,35.181,50.796,3.228,3.927,3.536,2.405,2.883,2.589,27.266,13.004,40.270,50.895,1500.0,800.0,57.8,33.1,39.1,146.1,No,No,No,38.0,44.5,38.0,40.0,1.264,3.312,3.296,0.784,3.424,3.280,1.840,0.176,0.128,11.986,5.016,1222,2755,No,41,100.0,No,No,3692,1804,0.0,0.0,0.0,0.000,0.142,9650,4618,62,1.113,1062,95.344,106.070,132.773,1340.0,1750.0,100.0,100.0,7.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3432,99,8.0,3332,0,1.131,11.516,1.144,86.523,96.387,0,0,0.000,0.000,246,15,0.691,1.464,0,0.000,105,95,89,
18.2.2021,17:2:37.206,15856,21707,42.2,10154,22545,31.0,0.0,1.375,1.375,1.375,1.375,1.375,1.375,4217.4,4217.4,4217.4,4217.4,4217.4,4217.4,99.8,1837.1,244.2,968.3,791.9,948.9,662.4,541.4,206.0,862.0,241.8,430.1,478.2,684.4,20.9,3.8,20.9,13.9,19.3,9.3,10.8,1.5,17.8,4.6,6.2,6.9,20.9,11.3,42.3,42.3,42.3,42.3,42.3,42.3,0.0,44.2,49.0,46.5,40.5,42.5,41.5,55.8,51.0,53.5,59.5,57.5,58.5,0.0,0.0,0.0,0.0,0.0,0.0,1597.1,16.00,16,18,18,38,75,560,1,44.5,44.7,45.8,1.413,1.087,1.431,20.177,11.962,20.167,35.932,51.313,3.337,3.948,3.761,2.498,2.933,2.626,27.772,13.008,40.781,51.401,1500.0,800.0,58.4,33.6,39.9,145.0,No,No,No,38.0,44.5,38.0,40.0,1.328,3.312,3.296,0.784,3.424,3.264,1.840,0.176,0.128,11.986,5.016,1223,2766,No,41,100.0,No,No,3692,1804,0.0,0.0,0.0,0.000,0.008,9650,4618,62,1.138,1069,91.125,103.655,131.453,1340.0,1750.0,96.0,100.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3433,100,8.0,3332,0,1.131,11.531,1.144,79.883,96.094,0,0,0.000,0.000,246,15,0.646,1.366,0,1.000,109,95,89,
18.2.2021,17:2:39.223,15856,21706,42.2,10155,22543,31.0,0.0,1.419,1.019,1.425,1.425,1.425,1.406,3593.5,4217.4,4217.4,4217.4,4217.4,4217.4,99.8,1916.0,266.2,1082.0,692.8,1129.6,526.6,503.1,205.0,857.9,267.1,403.1,496.9,695.5,27.9,7.7,23.2,17.0,25.5,9.3,9.3,6.2,18.6,6.9,10.8,10.0,27.9,14.4,36.0,42.3,42.3,42.3,42.3,42.3,0.0,46.2,50.2,48.0,40.8,43.6,42.0,53.8,49.8,52.0,59.2,56.4,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1597.1,16.00,16,18,18,38,75,560,1,44.5,45.2,47.5,1.413,1.087,1.431,20.351,11.962,20.365,37.089,51.626,3.432,4.008,3.937,2.475,3.001,2.633,28.068,13.009,41.077,51.736,1500.0,800.0,58.8,33.9,41.2,143.6,No,No,No,38.0,44.5,38.0,40.0,1.328,3.312,3.296,0.784,3.424,3.280,1.840,0.176,0.128,11.986,5.016,1226,2743,No,41,100.0,No,No,3692,1804,0.0,0.0,0.0,0.000,0.006,9650,4618,62,1.138,1070,91.125,103.655,129.789,1340.0,1750.0,99.0,100.0,42.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3433,100,8.0,3332,0,1.144,11.516,1.144,86.523,97.852,0,0,0.000,0.000,246,15,0.000,1.151,0,1.000,120,95,89,
18.2.2021,17:2:41.244,15840,21722,42.1,10152,22546,31.0,0.0,1.444,1.456,1.456,1.456,1.456,1.456,3568.5,4217.4,4217.4,4217.4,4217.4,4217.4,99.8,1906.6,248.9,707.8,1031.0,1029.8,610.7,463.0,185.4,760.7,271.9,426.7,452.8,674.6,33.8,3.0,12.3,29.2,31.5,13.0,10.7,3.0,17.6,4.6,6.1,6.9,33.8,14.3,35.8,42.3,42.3,42.3,42.3,42.3,0.0,46.0,50.7,48.0,41.0,43.0,42.0,54.0,49.3,52.0,59.0,57.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1597.1,16.00,16,18,18,38,75,560,1,44.5,44.8,45.5,1.419,1.087,1.438,20.197,11.938,20.190,37.324,51.391,3.324,3.898,3.893,2.416,2.871,2.621,27.887,12.983,40.870,51.487,1500.0,800.0,58.5,33.6,41.5,146.0,No,No,No,38.0,44.5,38.0,40.0,1.264,3.296,3.296,0.784,3.424,3.264,1.840,0.176,0.128,11.986,5.016,1236,2749,No,40,100.0,No,No,3692,1804,0.0,0.0,0.0,0.000,0.004,9650,4618,62,1.113,1070,91.969,102.315,132.285,1340.0,1750.0,100.0,100.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3433,100,8.0,3332,0,1.106,11.516,1.144,85.156,95.117,0,0,0.000,0.000,246,15,0.310,1.313,0,1.000,139,95,89,
18.2.2021,17:2:43.273,15838,21724,42.1,10149,22549,31.0,0.0,1.419,1.419,1.419,1.419,1.419,1.419,4242.3,4242.3,3393.8,3593.5,3593.5,4217.4,99.8,1940.8,225.1,742.4,1024.1,986.8,657.3,449.8,156.4,709.0,262.7,352.7,473.7,665.1,17.6,1.5,10.7,18.4,16.9,12.3,7.6,2.3,11.5,2.3,3.8,7.6,18.4,9.4,42.5,42.5,34.0,36.0,36.0,42.3,0.0,46.8,51.4,48.8,41.6,43.1,42.5,53.2,48.6,51.2,58.4,56.9,57.5,0.0,0.0,0.0,0.0,0.0,0.0,1597.1,16.00,16,18,18,38,75,560,1,44.5,44.7,45.3,1.413,1.087,1.431,20.198,11.924,20.196,37.915,51.399,3.366,4.022,3.861,2.393,2.791,2.604,27.922,12.968,40.890,51.512,1500.0,800.0,58.5,33.7,42.1,146.2,No,No,No,38.0,44.5,38.0,40.0,1.328,3.296,3.296,0.784,3.424,3.264,1.840,0.176,0.128,11.986,5.016,1232,2743,No,40,100.0,No,No,3692,1804,0.0,0.0,0.0,0.000,0.018,9650,4618,63,1.106,1090,88.594,98.007,130.996,1340.0,1750.0,100.0,99.8,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3433,100,8.0,3332,0,1.106,11.484,1.144,85.352,95.605,0,0,0.000,0.000,246,15,0.000,1.151,0,0.000,151,95,91,
18.2.2021,17:2:45.296,15843,21720,42.1,10151,22548,31.0,0.0,1.419,1.419,1.419,1.419,1.419,1.419,4217.4,4217.4,4217.4,4217.4,4217.4,4217.4,99.8,1937.1,244.4,699.1,1053.4,988.6,615.6,448.9,164.8,753.2,271.3,375.6,485.2,669.8,20.9,0.7,11.6,24.0,23.2,9.3,8.5,1.5,18.6,4.6,6.2,6.9,24.0,11.3,42.3,42.3,42.3,42.3,42.3,42.3,0.0,46.6,51.4,48.2,41.1,43.5,42.5,53.4,48.6,51.8,58.9,56.5,57.5,0.0,0.0,0.0,0.0,0.0,0.0,1597.1,16.00,16,18,18,38,75,560,1,44.5,44.6,47.0,1.413,1.087,1.431,20.361,11.932,20.358,37.977,51.677,3.350,3.947,3.817,2.391,2.863,2.666,28.194,12.976,41.170,51.792,1500.0,800.0,58.9,33.9,42.2,147.6,No,No,No,38.0,44.5,38.0,40.0,1.376,3.296,3.296,0.776,3.424,3.280,1.840,0.176,0.128,11.986,5.016,1223,2743,No,41,100.0,No,No,3692,1804,0.1,0.0,0.1,0.190,0.301,9651,4619,63,1.138,1102,89.438,101.735,131.492,1340.0,1750.0,100.0,99.6,6.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3433,100,8.0,3332,0,1.131,11.516,1.144,85.742,93.848,0,0,0.000,0.000,246,15,0.640,1.781,0,0.000,150,95,91,
18.2.2021,17:2:47.315,15837,21726,42.1,10150,22548,31.0,0.0,1.425,1.413,1.413,1.413,1.413,1.413,4217.4,4217.4,4217.4,4217.4,4217.4,4217.4,99.8,1950.6,252.9,875.9,853.4,1094.9,532.8,459.7,176.9,713.8,247.6,391.7,460.6,667.6,24.8,4.6,16.2,20.1,20.9,9.3,8.5,2.3,13.1,3.8,5.4,8.5,24.8,11.5,42.3,42.3,42.3,42.3,42.3,42.3,0.0,46.9,50.8,48.6,41.6,42.6,42.2,53.1,49.2,51.4,58.4,57.4,57.8,0.0,0.0,0.0,0.0,0.0,0.0,1597.1,16.00,16,18,18,38,75,560,1,44.5,44.4,46.0,1.400,1.087,1.431,20.180,11.927,20.182,37.768,51.445,3.380,3.945,3.852,2.415,2.767,2.625,27.945,12.971,40.916,51.546,1500.0,800.0,58.6,33.6,42.0,146.7,No,No,No,38.0,44.5,38.0,40.0,1.312,3.296,3.296,0.776,3.424,3.264,1.840,0.176,0.128,11.986,5.016,1227,2749,No,40,100.0,No,No,3692,1804,0.0,0.0,0.0,0.000,0.016,9651,4619,63,1.131,1104,90.281,102.131,131.836,1340.0,1750.0,99.0,100.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3433,100,8.0,3332,0,1.131,11.453,1.144,86.328,96.289,0,0,0.000,0.000,246,15,2.729,3.571,0,1.000,152,96,91,
18.2.2021,17:2:49.342,15837,21725,42.1,10151,22548,31.0,0.0,1.425,1.425,1.419,1.419,1.419,1.419,4217.4,4217.4,4217.4,4217.4,4217.4,4217.4,99.8,2003.5,272.6,957.7,836.4,1151.4,550.8,442.8,159.7,746.1,269.9,391.3,472.9,687.9,24.6,3.8,19.2,20.0,24.6,13.0,8.4,3.0,16.9,4.6,5.3,5.3,24.6,12.4,42.3,42.3,42.3,42.3,42.3,42.3,0.0,48.1,52.1,49.4,42.0,44.6,43.0,51.9,47.9,50.6,58.0,55.4,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1597.1,16.00,16,18,18,38,75,560,1,44.5,44.9,44.5,1.419,1.087,1.438,20.564,11.943,20.567,38.914,52.049,3.531,4.067,3.997,2.401,2.881,2.673,28.535,12.988,41.523,52.156,1500.0,800.0,59.3,34.3,43.2,145.5,No,No,No,38.0,44.5,38.0,40.0,1.280,3.296,3.296,0.776,3.424,3.280,1.840,0.176,0.128,11.986,5.016,1235,2760,No,41,100.0,No,No,3692,1804,0.0,0.0,0.0,0.000,0.004,9651,4619,63,1.125,1105,86.906,97.770,129.789,1340.0,1750.0,99.0,100.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3433,100,8.0,3332,0,1.113,11.516,1.144,83.789,92.969,0,0,0.000,0.000,246,15,0.000,1.142,0,1.000,160,96,91,
18.2.2021,17:2:51.367,15836,21726,42.1,10147,22552,31.0,0.0,1.419,1.419,1.419,1.419,1.419,1.019,3593.5,3593.5,3593.5,3593.5,3593.5,4217.4,99.8,1954.8,235.3,863.1,849.5,1225.6,451.9,419.5,139.8,710.2,241.8,363.0,473.8,660.7,26.9,4.6,15.3,16.9,29.2,5.3,7.6,2.3,22.3,2.3,2.3,6.1,29.2,11.8,36.0,36.0,36.0,36.0,36.0,42.3,0.0,47.1,51.2,49.8,41.6,43.8,42.5,52.9,48.8,50.2,58.4,56.2,57.5,0.0,0.0,0.0,0.0,0.0,0.0,1597.1,16.00,16,18,18,38,75,560,1,44.5,44.6,45.3,1.413,1.087,1.431,20.106,11.899,20.105,38.067,51.247,3.312,3.933,3.941,2.337,2.757,2.614,27.780,12.941,40.721,51.343,1500.0,800.0,58.3,33.5,42.3,146.4,No,No,No,38.0,44.5,38.0,40.0,1.408,3.312,3.296,0.776,3.424,3.264,1.840,0.176,0.128,11.986,5.016,1235,2760,No,40,100.0,No,No,3692,1804,0.0,0.0,0.0,0.008,0.052,9651,4619,63,1.119,1106,92.813,103.834,128.281,1340.0,1750.0,100.0,99.6,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3433,100,8.0,3332,0,1.106,11.563,1.144,82.031,94.238,0,0,0.000,0.000,246,15,0.337,1.247,0,1.000,161,96,91,
18.2.2021,17:2:53.396,15834,21728,42.1,10147,22552,31.0,0.0,1.413,1.456,1.456,1.456,1.456,1.456,4242.3,4217.4,4217.4,4217.4,4217.4,4217.4,99.8,1915.4,235.6,878.1,834.9,1150.1,458.9,467.2,146.7,730.8,275.0,365.5,481.0,661.6,24.8,0.7,18.6,13.9,22.4,5.4,10.0,2.3,13.9,3.8,3.1,10.8,24.8,10.8,42.5,42.3,42.3,42.3,42.3,42.3,0.0,46.3,51.0,48.3,41.5,43.8,42.3,53.7,49.0,51.7,58.5,56.2,57.7,0.0,0.0,0.0,0.0,0.0,0.0,1597.1,16.00,16,18,18,38,75,560,1,44.5,44.2,43.8,1.413,1.087,1.431,19.914,11.905,19.916,37.341,50.862,3.247,3.840,3.793,2.360,2.809,2.582,27.399,12.947,40.347,50.975,1500.0,800.0,57.9,33.2,41.5,146.5,No,No,No,38.0,44.5,38.0,40.0,1.424,3.312,3.296,0.776,3.424,3.264,1.840,0.176,0.128,11.933,5.016,1223,2749,No,41,100.0,No,No,3692,1804,0.0,0.0,0.0,0.000,0.208,9651,4619,63,1.125,1106,94.500,106.313,129.945,1340.0,1750.0,100.0,99.8,28.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3433,100,8.0,3332,0,1.131,11.531,1.144,83.789,96.094,0,0,0.000,0.000,246,15,0.137,1.205,0,1.000,165,96,92,
18.2.2021,17:2:55.420,15834,21728,42.1,10148,22550,31.0,0.0,1.425,1.425,1.425,1.425,1.425,1.425,4217.4,4217.4,4217.4,4217.4,4217.4,4217.4,99.8,1952.3,245.4,832.5,892.7,1146.7,518.4,408.3,137.4,685.4,244.5,376.7,482.5,660.2,25.3,3.8,17.6,17.6,24.6,10.0,7.6,2.3,15.3,4.6,5.3,9.2,25.3,11.9,42.3,42.3,42.3,42.3,42.3,42.3,0.0,47.1,51.1,49.2,41.4,43.2,42.7,52.9,48.9,50.8,58.6,56.8,57.3,0.0,0.0,0.0,0.0,0.0,0.0,1597.1,16.00,16,18,18,38,75,560,1,44.5,44.5,45.8,1.400,1.087,1.431,19.968,11.891,19.971,37.944,51.020,3.304,3.914,3.895,2.283,2.712,2.653,27.557,12.931,40.489,51.116,1500.0,800.0,58.1,33.3,42.2,146.4,No,No,No,38.0,44.5,38.0,40.0,1.376,3.312,3.296,0.776,3.424,3.264,1.840,0.176,0.128,11.933,5.016,1226,2749,No,40,100.0,No,No,3692,1804,0.0,0.0,0.0,0.000,0.052,9651,4619,64,1.150,1115,89.438,102.853,130.723,1340.0,1750.0,99.0,99.7,48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3433,100,8.0,3332,0,1.125,11.516,1.144,87.109,97.852,0,0,0.000,0.000,246,15,6.721,2.156,0,0.000,174,96,92,
18.2.2021,17:2:57.448,15834,21728,42.1,10146,22552,31.0,0.0,1.025,1.463,1.463,1.463,1.463,1.463,4242.3,4217.4,4217.4,4217.4,4217.4,4217.4,99.8,1921.3,220.5,867.5,825.2,1186.2,453.6,393.6,135.3,663.3,224.7,338.9,485.8,643.0,22.3,3.8,18.4,12.3,25.3,8.4,4.6,1.5,10.7,4.6,4.6,6.1,25.3,10.2,42.5,42.3,42.3,42.3,42.3,42.3,0.0,46.5,51.1,48.9,41.1,43.1,42.6,53.5,48.9,51.1,58.9,56.9,57.4,0.0,0.0,0.0,0.0,0.0,0.0,1597.1,16.00,16,18,18,38,75,560,1,44.5,44.0,44.8,1.444,1.087,1.463,19.727,11.867,19.729,37.542,50.599,3.194,3.801,3.837,2.266,2.670,2.579,27.185,12.906,40.091,50.716,1500.0,800.0,57.6,32.9,41.7,147.8,No,No,No,38.0,44.5,38.0,40.0,1.328,3.312,3.296,0.776,3.424,3.264,1.840,0.176,0.128,11.986,5.016,1223,2755,No,40,100.0,No,No,3692,1804,0.0,0.0,0.0,0.000,0.006,9651,4619,64,1.131,1137,90.281,102.131,130.824,1340.0,1750.0,99.0,100.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3433,100,8.0,3332,0,1.119,11.484,1.144,85.742,91.113,0,0,0.000,0.000,246,15,0.436,1.496,0,1.000,171,96,92,
18.2.2021,17:2:59.464,15836,21726,42.1,10147,22552,31.0,0.0,1.019,1.431,1.431,1.431,1.431,1.419,4217.4,4217.4,4217.4,4217.4,4217.4,4217.4,99.8,1945.8,221.7,841.4,825.6,846.8,840.5,427.1,134.3,671.6,237.8,363.3,468.0,652.0,23.2,2.3,11.6,18.6,16.2,15.5,10.0,2.3,11.6,2.3,3.8,5.4,23.2,10.2,42.3,42.3,42.3,42.3,42.3,42.3,0.0,47.0,50.9,49.9,42.1,43.3,43.2,53.0,49.1,50.1,57.9,56.7,56.8,0.0,0.0,0.0,0.0,0.0,0.0,1597.1,16.00,16,18,18,38,75,560,1,44.5,44.4,43.3,1.425,1.087,1.438,19.958,11.891,19.956,38.302,51.021,3.258,3.863,3.886,2.328,2.685,2.614,27.568,12.932,40.500,51.118,1500.0,800.0,58.1,33.3,42.6,147.4,No,No,No,38.0,44.5,38.0,40.0,1.280,3.296,3.296,0.776,3.424,3.280,1.840,0.176,0.128,11.986,5.016,1236,2755,No,40,100.0,No,No,3692,1804,0.0,0.0,0.0,0.000,0.038,9651,4620,64,1.119,1140,91.125,101.946,132.090,1340.0,1750.0,100.0,100.0,6.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3433,100,8.0,3332,0,1.106,11.484,1.144,83.789,91.113,0,0,0.000,0.000,246,15,0.062,1.319,0,1.000,171,96,92,
18.2.2021,17:3:1.483,15837,21725,42.1,10147,22551,31.0,0.0,1.019,1.463,1.463,1.463,1.463,1.463,4217.4,4217.4,4217.4,4217.4,4217.4,4217.4,99.8,1882.7,227.8,769.7,845.8,678.9,998.5,399.6,120.2,647.8,236.7,377.0,447.5,636.0,24.8,4.6,16.2,20.1,14.7,20.1,6.2,3.1,16.2,5.4,9.3,7.7,24.8,12.4,42.3,42.3,42.3,42.3,42.3,42.3,0.0,45.7,49.7,49.3,40.5,42.2,41.6,54.3,50.3,50.7,59.5,57.8,58.4,0.0,0.0,0.0,0.0,0.0,0.0,1597.1,16.00,16,18,18,38,75,560,1,44.5,44.0,42.8,1.413,1.087,1.431,19.611,11.875,19.614,37.073,50.419,3.093,3.719,3.797,2.224,2.635,2.547,26.986,12.914,39.900,50.524,1500.0,800.0,57.4,32.7,41.2,149.2,No,No,No,38.0,44.5,38.0,40.0,1.424,3.296,3.296,0.776,3.424,3.264,1.840,0.176,0.128,11.986,5.016,1236,2755,No,41,100.0,No,No,3692,1804,0.1,0.0,0.1,0.164,0.002,9651,4620,64,1.131,1140,90.281,102.131,133.730,1340.0,1750.0,100.0,99.4,16.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3433,100,8.0,3332,0,1.119,11.531,1.144,89.453,96.777,0,0,0.000,0.000,246,15,4.204,1.152,0,0.000,166,96,92,
18.2.2021,17:3:3.500,15835,21727,42.1,10145,22553,31.0,0.0,1.400,1.406,1.406,1.406,1.406,1.406,4217.4,4217.4,4217.4,4217.4,4217.4,4217.4,99.8,1874.8,241.9,1032.8,594.4,596.8,1030.8,406.3,142.6,639.2,235.9,375.8,483.5,637.9,23.2,3.8,18.6,15.5,11.6,21.7,10.0,3.8,10.8,5.4,4.6,6.9,23.2,11.3,42.3,42.3,42.3,42.3,42.3,42.3,0.0,45.6,49.6,48.3,40.1,41.8,40.8,54.4,50.4,51.7,59.9,58.2,59.2,0.0,0.0,0.0,0.0,0.0,0.0,1597.1,16.00,16,18,18,38,75,560,1,44.5,44.0,45.8,1.419,1.087,1.438,19.333,11.863,19.316,36.181,49.863,3.098,3.659,3.682,2.218,2.553,2.547,26.469,12.901,39.370,49.960,1500.0,800.0,56.8,32.2,40.2,148.6,No,No,No,38.0,44.5,38.0,40.0,1.328,3.296,3.296,0.776,3.424,3.264,1.840,0.176,0.128,11.933,5.016,1226,2749,No,40,100.0,No,No,3692,1804,0.0,0.0,0.0,0.000,0.008,9651,4620,65,1.119,1140,97.031,108.554,134.680,1340.0,1750.0,100.0,99.9,27.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3433,100,8.0,3332,0,1.138,11.453,1.144,86.719,98.340,0,0,0.000,0.000,246,15,0.000,1.215,0,1.000,170,96,92,
